transaction_id,user_id,device_id,card_id,ip_address,merchant_id,amount,timestamp,channel,country,is_fraud
T000886,U0070,D0075,C0467,IP0057,M0082,193.7,2026-01-26T06:19:00,pos,CA,0
T000887,U0140,D0180,C0329,IP0252,M0025,1134.67,2026-01-15T06:37:00,web,IN,0
T000888,U0026,D0137,C0105,IP0012,M0024,23.07,2026-01-30T05:15:00,mobile,GB,1
T000889,U0065,D0113,C0093,IP0005,M0030,67.22,2026-01-29T12:09:00,web,US,0
T000890,U0253,D0056,C0320,IP0176,M0054,33.18,2026-01-20T03:36:00,mobile,GB,1
T000891,U0238,D0179,C0083,IP0017,M0043,77.57,2026-01-29T06:38:00,web,US,0
T000892,U0137,D0101,C0482,IP0037,M0070,74.83,2026-02-05T23:27:00,web,IN,0
T000893,U0459,D0065,C0125,IP0196,M0002,255.0,2026-01-30T03:07:00,pos,IN,0
T000894,U0198,D0114,C0204,IP0127,M0005,51.8,2026-01-04T20:07:00,mobile,BR,1
T000895,U0395,D0025,C0399,IP0107,M0061,197.38,2026-02-17T20:19:00,pos,GB,0
T000896,U0480,D0083,C0044,IP0082,M0081,290.72,2026-02-12T11:03:00,pos,NG,0
T000897,U0267,D0032,C0306,IP0130,M0062,116.19,2026-02-04T17:58:00,web,GB,0
T000898,U0455,D0014,C0242,IP0112,M0015,171.06,2026-01-14T09:10:00,pos,CA,0
T000899,U0167,D0004,C0599,IP0086,M0036,50.57,2026-01-21T00:49:00,web,CA,0
T000900,U0405,D0063,C0596,IP0005,M0006,169.1,2026-02-01T11:31:00,pos,CA,0
T000901,U0353,D0153,C0092,IP0080,M0048,180.39,2026-01-12T12:19:00,web,IN,0
T000902,U0256,D0024,C0062,IP0174,M0081,53.6,2026-01-07T05:03:00,web,GB,0
T000903,U0331,D0170,C0110,IP0238,M0063,83.33,2026-02-01T12:36:00,web,CA,1
T000904,U0120,D0082,C0198,IP0178,M0057,14.73,2026-01-07T23:10:00,web,BR,0
T000905,U0194,D0092,C0041,IP0069,M0033,694.8,2026-02-03T20:29:00,mobile,BR,0
T000906,U0225,D0144,C0502,IP0151,M0070,57.94,2026-02-10T16:14:00,web,NG,0
T000907,U0096,D0140,C0480,IP0179,M0042,355.4,2026-02-11T08:36:00,mobile,RU,0
T000908,U0426,D0154,C0544,IP0083,M0009,160.35,2026-01-20T19:39:00,web,CA,0
T000909,U0152,D0068,C0001,IP0188,M0059,67.83,2026-02-22T01:54:00,pos,NG,0
T000910,U0195,D0048,C0373,IP0010,M0080,78.15,2026-02-21T07:26:00,pos,IN,0
T000911,U0165,D0017,C0537,IP0199,M0025,955.08,2026-01-18T19:51:00,pos,CA,0
T000912,U0393,D0142,C0290,IP0079,M0079,203.56,2026-02-27T06:08:00,mobile,CA,0
T000913,U0329,D0083,C0536,IP0057,M0013,44.3,2026-02-27T22:05:00,pos,US,0
T000914,U0023,D0034,C0207,IP0092,M0005,102.09,2026-02-02T22:31:00,web,CA,0
T000915,U0099,D0026,C0398,IP0017,M0074,288.05,2026-02-08T23:15:00,pos,CA,0
T000916,U0270,D0179,C0263,IP0238,M0073,24.38,2026-01-02T16:48:00,web,GB,1
T000917,U0114,D0156,C0214,IP0037,M0002,264.76,2026-02-01T15:38:00,pos,CA,0
T000918,U0476,D0021,C0063,IP0240,M0082,129.56,2026-02-20T01:34:00,mobile,NG,0
T000919,U0381,D0107,C0632,IP0189,M0008,123.84,2026-02-22T12:37:00,mobile,NG,0
T000920,U0021,D0019,C0222,IP0156,M0010,128.54,2026-01-31T08:36:00,pos,US,0
T000921,U0052,D0060,C0198,IP0198,M0025,197.95,2026-02-07T00:59:00,pos,BR,0
T000922,U0128,D0146,C0572,IP0092,M0072,260.89,2026-01-14T22:11:00,mobile,BR,0
T000923,U0055,D0179,C0470,IP0197,M0069,96.32,2026-01-07T14:00:00,pos,BR,1
T000924,U0219,D0027,C0564,IP0086,M0024,48.57,2026-01-25T03:45:00,mobile,NG,0
T000925,U0173,D0169,C0615,IP0081,M0069,54.29,2026-01-11T18:29:00,mobile,GB,1
T000926,U0463,D0081,C0423,IP0167,M0048,428.31,2026-02-03T10:56:00,pos,CA,0
T000927,U0423,D0083,C0559,IP0124,M0073,143.4,2026-01-27T10:19:00,web,CA,0
T000928,U0393,D0141,C0464,IP0131,M0047,48.02,2026-01-01T10:12:00,mobile,CA,0
T000929,U0001,D0009,C0017,IP0146,M0077,125.21,2026-01-09T22:01:00,pos,IN,0
T000930,U0456,D0078,C0228,IP0004,M0039,94.14,2026-01-21T04:48:00,web,RU,0
T000931,U0162,D0006,C0524,IP0142,M0071,67.77,2026-02-08T09:27:00,pos,NG,0
T000932,U0475,D0147,C0039,IP0080,M0013,91.91,2026-01-01T01:25:00,mobile,GB,0
T000933,U0080,D0036,C0597,IP0136,M0047,152.3,2026-01-05T17:36:00,web,IN,0
T000934,U0132,D0077,C0410,IP0048,M0074,112.9,2026-02-17T12:15:00,pos,IN,0
T000935,U0376,D0020,C0178,IP0167,M0062,73.65,2026-01-05T05:30:00,mobile,RU,0
T000936,U0461,D0177,C0308,IP0049,M0077,21.62,2026-02-07T04:23:00,web,BR,1
T000937,U0414,D0148,C0058,IP0196,M0011,221.65,2026-01-23T12:03:00,mobile,GB,0
T000938,U0451,D0112,C0233,IP0214,M0016,74.12,2026-02-03T03:50:00,pos,BR,0
T000939,U0435,D0155,C0648,IP0006,M0082,59.56,2026-01-21T09:41:00,mobile,US,0
T000940,U0157,D0135,C0553,IP0022,M0041,247.07,2026-02-12T07:32:00,pos,IN,0
T000941,U0168,D0129,C0052,IP0114,M0020,116.71,2026-02-27T09:54:00,pos,BR,1
T000942,U0202,D0115,C0228,IP0259,M0012,84.94,2026-02-21T08:35:00,mobile,GB,0
T000943,U0403,D0101,C0345,IP0076,M0017,136.34,2026-01-25T23:20:00,web,CA,0
T000944,U0293,D0013,C0088,IP0205,M0034,122.49,2026-02-21T06:03:00,mobile,NG,0
T000945,U0223,D0179,C0493,IP0067,M0018,45.68,2026-02-14T13:36:00,pos,IN,0
T000946,U0250,D0102,C0631,IP0101,M0072,205.43,2026-01-30T19:02:00,pos,NG,0
T000947,U0127,D0063,C0441,IP0037,M0035,24.41,2026-01-15T16:22:00,mobile,BR,0
T000948,U0474,D0148,C0424,IP0046,M0015,33.81,2026-02-28T06:36:00,mobile,GB,0
T000949,U0179,D0049,C0609,IP0165,M0045,134.31,2026-02-01T16:10:00,pos,US,0
T000950,U0395,D0079,C0632,IP0087,M0045,127.3,2026-02-01T06:02:00,mobile,NG,0
T000951,U0075,D0113,C0205,IP0023,M0030,367.24,2026-02-25T22:35:00,pos,GB,0
T000952,U0080,D0022,C0249,IP0058,M0007,70.93,2026-01-10T05:04:00,pos,IN,0
T000953,U0445,D0074,C0114,IP0008,M0044,245.72,2026-02-07T15:55:00,mobile,CA,0
T000954,U0242,D0006,C0551,IP0170,M0027,52.14,2026-02-12T07:22:00,web,IN,0
T000955,U0280,D0134,C0495,IP0133,M0071,263.02,2026-02-02T10:15:00,pos,BR,1
T000956,U0073,D0178,C0597,IP0010,M0049,30.53,2026-02-23T03:40:00,pos,NG,0
T000957,U0023,D0066,C0291,IP0088,M0008,474.59,2026-01-15T15:48:00,web,RU,0
T000958,U0357,D0159,C0477,IP0139,M0007,25.91,2026-02-21T02:49:00,pos,US,0
T000959,U0035,D0100,C0369,IP0139,M0085,210.7,2026-02-26T08:32:00,web,US,0
T000960,U0150,D0167,C0390,IP0198,M0030,97.24,2026-01-30T21:31:00,pos,BR,0
T000961,U0051,D0081,C0545,IP0249,M0077,73.78,2026-02-23T07:07:00,web,IN,0
T000962,U0102,D0129,C0023,IP0235,M0072,291.3,2026-01-12T01:36:00,web,IN,0
T000963,U0473,D0136,C0502,IP0157,M0043,158.46,2026-01-11T19:03:00,mobile,BR,0
T000964,U0081,D0005,C0361,IP0178,M0088,46.74,2026-02-15T17:12:00,mobile,BR,0
T000965,U0155,D0061,C0064,IP0257,M0036,513.28,2026-01-26T08:00:00,pos,GB,1
T000966,U0450,D0100,C0287,IP0016,M0072,96.4,2026-01-16T09:36:00,web,IN,0
T000967,U0175,D0101,C0392,IP0071,M0012,455.84,2026-01-24T22:20:00,pos,BR,0
T000968,U0314,D0161,C0247,IP0117,M0054,631.51,2026-02-24T21:47:00,pos,IN,0
T000969,U0219,D0080,C0556,IP0169,M0058,209.74,2026-01-04T15:15:00,web,IN,1
T000970,U0335,D0036,C0317,IP0104,M0018,65.0,2026-01-20T16:25:00,pos,BR,0
T000971,U0461,D0135,C0149,IP0070,M0056,106.87,2026-01-19T15:51:00,pos,NG,0
T000972,U0470,D0041,C0571,IP0163,M0009,114.42,2026-02-27T01:50:00,pos,BR,0
T000973,U0061,D0048,C0031,IP0163,M0019,58.71,2026-02-16T08:07:00,mobile,CA,0
T000974,U0493,D0106,C0281,IP0156,M0057,48.4,2026-01-01T05:45:00,web,RU,0
T000975,U0097,D0028,C0027,IP0068,M0024,32.34,2026-02-01T01:20:00,pos,NG,0
T000976,U0137,D0156,C0238,IP0119,M0077,100.81,2026-02-06T21:38:00,web,BR,1
T000977,U0014,D0092,C0489,IP0041,M0089,194.66,2026-01-18T01:32:00,web,NG,1
T000978,U0434,D0155,C0383,IP0241,M0084,288.04,2026-02-27T20:34:00,web,RU,0
T000979,U0199,D0126,C0168,IP0243,M0018,172.78,2026-02-16T12:54:00,web,IN,0
T000980,U0017,D0105,C0423,IP0008,M0035,63.49,2026-02-23T02:38:00,web,BR,0
T000981,U0344,D0052,C0182,IP0105,M0009,56.78,2026-02-16T10:07:00,mobile,RU,0
T000982,U0316,D0126,C0253,IP0167,M0059,341.66,2026-01-25T22:35:00,mobile,CA,0
T000983,U0398,D0011,C0404,IP0195,M0041,94.38,2026-02-08T17:10:00,pos,BR,0
T000984,U0293,D0153,C0112,IP0020,M0067,53.18,2026-01-17T14:15:00,mobile,CA,0
T000985,U0424,D0011,C0551,IP0126,M0067,34.6,2026-01-15T05:01:00,mobile,BR,0
T000986,U0021,D0143,C0646,IP0199,M0067,248.97,2026-01-24T08:38:00,web,IN,0
T000987,U0150,D0113,C0293,IP0204,M0039,284.54,2026-02-15T17:18:00,mobile,IN,0
T000988,U0217,D0119,C0530,IP0257,M0034,116.16,2026-01-20T01:25:00,web,CA,1
T000989,U0425,D0166,C0513,IP0232,M0012,170.65,2026-01-29T14:49:00,web,IN,0
T000990,U0399,D0150,C0424,IP0070,M0051,231.6,2026-02-23T09:37:00,mobile,CA,0
T000991,U0013,D0046,C0207,IP0233,M0076,114.24,2026-01-07T10:37:00,mobile,US,0
T000992,U0129,D0083,C0094,IP0084,M0016,148.89,2026-02-04T13:10:00,web,BR,0
T000993,U0231,D0163,C0537,IP0186,M0011,115.63,2026-01-23T09:30:00,pos,CA,0
T000994,U0373,D0131,C0564,IP0082,M0049,83.38,2026-01-20T07:43:00,mobile,US,0
T000995,U0394,D0044,C0154,IP0172,M0073,68.64,2026-02-13T15:50:00,web,RU,1
T000996,U0075,D0046,C0316,IP0027,M0054,1363.49,2026-01-30T05:20:00,mobile,BR,0
T000997,U0394,D0115,C0186,IP0148,M0081,130.34,2026-02-11T03:30:00,web,IN,1
T000998,U0492,D0052,C0260,IP0002,M0080,266.8,2026-01-03T08:01:00,web,CA,0
T000999,U0255,D0128,C0506,IP0003,M0078,56.51,2026-02-05T13:20:00,web,IN,0
T001000,U0302,D0169,C0420,IP0244,M0059,138.77,2026-01-03T20:13:00,mobile,US,0
T001001,U0308,D0154,C0561,IP0004,M0032,400.05,2026-02-02T07:14:00,mobile,NG,0
T001002,U0322,D0143,C0190,IP0107,M0007,168.73,2026-01-04T15:35:00,web,US,0
T001003,U0335,D0090,C0034,IP0019,M0019,347.96,2026-01-12T00:41:00,pos,NG,0
T001004,U0430,D0155,C0090,IP0153,M0043,48.13,2026-02-15T12:03:00,web,US,0
T001005,U0214,D0046,C0292,IP0083,M0087,251.36,2026-02-18T14:45:00,pos,BR,0
T001006,U0355,D0180,C0593,IP0091,M0059,102.37,2026-02-26T01:56:00,mobile,US,0
T001007,U0048,D0077,C0389,IP0166,M0048,462.38,2026-02-16T16:52:00,web,RU,0
T001008,U0219,D0141,C0483,IP0034,M0038,642.12,2026-02-17T23:04:00,web,US,0
T001009,U0356,D0071,C0424,IP0169,M0068,92.39,2026-01-27T21:07:00,pos,IN,1
T001010,U0357,D0054,C0586,IP0030,M0014,476.95,2026-02-04T09:52:00,pos,BR,0
T001011,U0271,D0023,C0620,IP0248,M0089,157.07,2026-02-17T15:23:00,pos,GB,1
T001012,U0219,D0156,C0539,IP0163,M0034,172.08,2026-01-27T11:21:00,pos,NG,1
T001013,U0182,D0034,C0648,IP0255,M0067,49.06,2026-01-13T05:01:00,mobile,CA,0
T001014,U0414,D0170,C0298,IP0257,M0089,166.46,2026-01-16T00:14:00,web,US,1
T001015,U0061,D0007,C0121,IP0239,M0081,122.68,2026-02-07T20:45:00,pos,RU,0
T001016,U0107,D0158,C0047,IP0213,M0053,197.92,2026-01-28T21:01:00,mobile,GB,0
T001017,U0287,D0164,C0207,IP0109,M0002,17.59,2026-01-29T14:30:00,pos,GB,0
T001018,U0131,D0018,C0519,IP0158,M0039,223.82,2026-01-20T14:45:00,pos,GB,0
T001019,U0393,D0002,C0342,IP0059,M0088,64.51,2026-01-14T08:05:00,mobile,CA,0
T001020,U0371,D0146,C0199,IP0015,M0023,42.51,2026-02-09T17:21:00,mobile,RU,0
T001021,U0174,D0173,C0037,IP0246,M0061,186.32,2026-01-22T07:41:00,pos,IN,0
T001022,U0247,D0040,C0344,IP0236,M0069,111.54,2026-01-30T11:28:00,mobile,RU,1
T001023,U0417,D0106,C0307,IP0029,M0067,438.25,2026-01-17T18:57:00,pos,BR,0
T001024,U0348,D0081,C0592,IP0010,M0027,42.01,2026-02-25T23:29:00,pos,GB,0
T001025,U0410,D0091,C0288,IP0034,M0020,49.82,2026-02-07T05:38:00,web,GB,0
T001026,U0193,D0161,C0621,IP0085,M0074,96.34,2026-02-11T21:19:00,mobile,IN,0
T001027,U0305,D0030,C0033,IP0158,M0041,105.42,2026-02-02T15:29:00,mobile,CA,0
T001028,U0045,D0073,C0463,IP0087,M0050,131.71,2026-02-08T22:25:00,mobile,IN,1
T001029,U0269,D0078,C0384,IP0090,M0015,262.21,2026-01-17T09:16:00,web,RU,0
T001030,U0104,D0024,C0026,IP0228,M0065,127.26,2026-01-02T05:00:00,mobile,NG,0
T001031,U0079,D0049,C0537,IP0175,M0062,302.24,2026-02-20T10:23:00,mobile,RU,1
T001032,U0168,D0037,C0136,IP0051,M0067,228.69,2026-01-09T06:04:00,web,BR,0
T001033,U0019,D0118,C0119,IP0199,M0067,58.22,2026-01-09T17:19:00,web,GB,0
T001034,U0478,D0012,C0479,IP0045,M0043,130.45,2026-02-11T03:35:00,web,US,1
T001035,U0267,D0169,C0592,IP0160,M0003,569.32,2026-01-23T01:19:00,mobile,BR,1
T001036,U0457,D0054,C0198,IP0165,M0026,56.96,2026-02-02T16:46:00,mobile,GB,0
T001037,U0273,D0082,C0121,IP0226,M0086,1997.59,2026-02-17T01:32:00,mobile,IN,0
T001038,U0081,D0071,C0638,IP0059,M0002,58.74,2026-01-25T19:47:00,pos,NG,1
T001039,U0053,D0053,C0327,IP0180,M0071,64.6,2026-01-27T04:27:00,mobile,IN,0
T001040,U0483,D0073,C0073,IP0126,M0022,73.94,2026-01-17T23:29:00,mobile,NG,0
T001041,U0457,D0087,C0134,IP0228,M0007,180.73,2026-01-31T22:26:00,web,CA,0
T001042,U0463,D0173,C0393,IP0026,M0014,164.52,2026-01-15T04:13:00,web,US,0
T001043,U0219,D0101,C0607,IP0092,M0077,391.41,2026-01-16T18:54:00,pos,RU,0
T001044,U0354,D0180,C0365,IP0229,M0079,257.35,2026-01-14T04:38:00,mobile,GB,0
T001045,U0419,D0051,C0582,IP0041,M0060,185.0,2026-02-23T05:58:00,web,US,0
T001046,U0417,D0179,C0467,IP0240,M0013,49.09,2026-02-10T13:18:00,mobile,BR,1
T001047,U0330,D0120,C0230,IP0241,M0030,18.43,2026-02-10T03:40:00,web,RU,0
T001048,U0459,D0158,C0402,IP0133,M0047,469.51,2026-01-29T00:32:00,web,BR,0
T001049,U0470,D0171,C0465,IP0170,M0042,87.41,2026-01-13T09:49:00,mobile,US,1
T001050,U0034,D0122,C0491,IP0058,M0045,75.42,2026-01-01T02:46:00,mobile,RU,0
T001051,U0088,D0073,C0589,IP0179,M0078,250.19,2026-02-22T17:33:00,web,NG,0
T001052,U0053,D0104,C0570,IP0055,M0042,42.29,2026-01-28T19:37:00,pos,US,0
T001053,U0406,D0078,C0605,IP0237,M0052,88.31,2026-02-20T13:42:00,mobile,IN,0
T001054,U0318,D0063,C0394,IP0082,M0062,324.7,2026-02-09T19:10:00,web,GB,0
T001055,U0107,D0178,C0581,IP0221,M0056,142.46,2026-02-22T07:15:00,mobile,NG,1
T001056,U0356,D0061,C0080,IP0089,M0085,89.58,2026-01-09T00:14:00,pos,BR,0
T001057,U0294,D0125,C0611,IP0059,M0076,383.27,2026-01-06T19:23:00,mobile,GB,0
T001058,U0285,D0025,C0316,IP0228,M0023,578.45,2026-02-18T18:35:00,mobile,US,0
T001059,U0307,D0028,C0507,IP0195,M0042,416.54,2026-01-18T00:16:00,pos,BR,0
T001060,U0032,D0024,C0595,IP0112,M0018,94.08,2026-01-24T04:22:00,pos,RU,0
T001061,U0001,D0038,C0545,IP0077,M0058,153.74,2026-01-30T08:32:00,mobile,CA,0
T001062,U0316,D0148,C0211,IP0229,M0026,101.71,2026-01-14T01:41:00,pos,GB,0
T001063,U0154,D0146,C0353,IP0156,M0056,161.07,2026-02-14T20:00:00,web,NG,0
T001064,U0005,D0157,C0302,IP0207,M0017,102.56,2026-02-19T17:15:00,web,GB,0
T001065,U0462,D0141,C0574,IP0028,M0001,163.37,2026-02-06T09:07:00,mobile,US,0
T001066,U0441,D0073,C0443,IP0016,M0031,110.61,2026-01-30T19:48:00,pos,NG,1
T001067,U0202,D0161,C0416,IP0163,M0049,54.01,2026-02-25T15:21:00,mobile,CA,0
T001068,U0280,D0170,C0487,IP0238,M0056,133.16,2026-01-12T03:20:00,web,IN,1
T001069,U0285,D0099,C0158,IP0185,M0054,122.77,2026-02-21T09:23:00,mobile,RU,0
T001070,U0344,D0033,C0074,IP0069,M0002,248.17,2026-01-18T17:16:00,pos,US,0
T001071,U0074,D0125,C0087,IP0224,M0018,21.85,2026-01-13T02:27:00,web,BR,1
T001072,U0413,D0107,C0436,IP0234,M0078,166.51,2026-03-01T08:16:00,pos,IN,0
T001073,U0233,D0131,C0461,IP0218,M0071,43.54,2026-03-01T10:02:00,mobile,GB,0
T001074,U0116,D0048,C0008,IP0218,M0078,181.59,2026-01-17T10:20:00,pos,CA,0
T001075,U0434,D0061,C0421,IP0257,M0035,33.06,2026-02-04T09:03:00,pos,NG,1
T001076,U0188,D0009,C0495,IP0020,M0073,167.96,2026-01-09T16:46:00,pos,GB,1
T001077,U0058,D0149,C0082,IP0247,M0089,128.53,2026-02-11T05:27:00,web,BR,1
T001078,U0375,D0135,C0530,IP0144,M0060,58.8,2026-01-30T14:37:00,web,NG,0
T001079,U0456,D0157,C0484,IP0046,M0032,11.71,2026-01-14T02:18:00,pos,BR,0
T001080,U0340,D0172,C0649,IP0040,M0088,30.93,2026-01-05T07:26:00,pos,RU,0
T001081,U0297,D0080,C0548,IP0028,M0044,167.51,2026-02-13T04:38:00,web,CA,0
T001082,U0233,D0132,C0340,IP0241,M0074,96.44,2026-01-05T20:10:00,mobile,GB,0
T001083,U0492,D0076,C0037,IP0149,M0022,24.66,2026-01-08T22:04:00,pos,NG,0
T001084,U0384,D0078,C0645,IP0134,M0008,469.93,2026-01-11T19:42:00,mobile,NG,0
T001085,U0087,D0147,C0299,IP0027,M0085,32.45,2026-01-04T22:48:00,pos,NG,0
T001086,U0014,D0074,C0130,IP0249,M0011,63.35,2026-01-30T17:13:00,pos,US,0
T001087,U0436,D0072,C0631,IP0130,M0017,167.85,2026-02-03T00:17:00,mobile,GB,0
T001088,U0440,D0066,C0619,IP0008,M0015,123.04,2026-01-03T13:55:00,web,NG,1
T001089,U0379,D0039,C0180,IP0229,M0048,29.32,2026-02-23T16:40:00,mobile,RU,0
T001090,U0359,D0061,C0541,IP0249,M0024,258.59,2026-01-14T07:14:00,web,GB,0
T001091,U0044,D0038,C0423,IP0079,M0064,180.64,2026-02-11T20:42:00,mobile,IN,0
T001092,U0339,D0113,C0592,IP0086,M0027,130.07,2026-02-09T18:36:00,pos,RU,0
T001093,U0177,D0014,C0054,IP0136,M0015,89.63,2026-02-18T17:13:00,web,CA,0
T001094,U0205,D0122,C0546,IP0155,M0061,418.66,2026-01-08T10:35:00,web,CA,0
T001095,U0350,D0100,C0149,IP0243,M0034,16.95,2026-01-31T23:42:00,pos,RU,0
T001096,U0223,D0004,C0392,IP0148,M0058,1317.99,2026-02-15T05:02:00,pos,GB,0
T001097,U0493,D0136,C0545,IP0022,M0013,124.71,2026-01-05T23:29:00,pos,GB,0
T001098,U0490,D0111,C0277,IP0140,M0043,64.78,2026-02-13T01:13:00,mobile,RU,0
T001099,U0051,D0066,C0248,IP0201,M0060,464.17,2026-01-12T02:11:00,pos,BR,0
T001100,U0302,D0050,C0185,IP0173,M0087,54.37,2026-01-18T13:58:00,mobile,NG,0
T001101,U0006,D0173,C0013,IP0005,M0009,65.49,2026-01-27T22:38:00,mobile,US,0
T001102,U0269,D0027,C0225,IP0229,M0045,153.64,2026-02-05T04:02:00,pos,GB,0
T001103,U0129,D0050,C0635,IP0018,M0004,163.38,2026-02-16T03:43:00,web,US,0
T001104,U0481,D0153,C0125,IP0112,M0077,263.81,2026-01-24T13:42:00,pos,US,0
T001105,U0045,D0155,C0580,IP0067,M0049,30.95,2026-01-04T12:10:00,web,US,0
T001106,U0357,D0048,C0479,IP0130,M0038,188.66,2026-01-10T08:59:00,pos,US,0
T001107,U0328,D0117,C0332,IP0142,M0055,161.33,2026-02-22T19:55:00,mobile,IN,0
T001108,U0400,D0019,C0392,IP0142,M0008,221.83,2026-02-25T09:26:00,mobile,GB,1
T001109,U0031,D0067,C0452,IP0136,M0023,95.04,2026-02-04T11:43:00,web,CA,0
T001110,U0476,D0052,C0504,IP0202,M0023,297.44,2026-02-20T03:43:00,web,IN,0
T001111,U0277,D0111,C0109,IP0112,M0079,89.34,2026-01-27T09:25:00,mobile,BR,0
T001112,U0133,D0027,C0073,IP0018,M0010,390.06,2026-01-18T16:51:00,pos,BR,0
T001113,U0129,D0115,C0153,IP0010,M0064,241.52,2026-01-04T00:14:00,pos,BR,0
T001114,U0001,D0010,C0156,IP0200,M0035,549.34,2026-02-13T16:08:00,pos,GB,0
T001115,U0464,D0101,C0503,IP0002,M0066,122.14,2026-01-21T09:01:00,mobile,CA,0
T001116,U0207,D0018,C0394,IP0116,M0001,25.98,2026-02-16T01:42:00,pos,RU,0
T001117,U0400,D0124,C0549,IP0063,M0073,63.83,2026-02-02T21:52:00,mobile,GB,0
T001118,U0350,D0078,C0648,IP0206,M0008,35.72,2026-02-17T21:25:00,pos,US,0
T001119,U0188,D0137,C0471,IP0175,M0011,220.29,2026-02-03T14:42:00,mobile,BR,0
T001120,U0104,D0046,C0196,IP0021,M0050,119.39,2026-02-17T21:44:00,mobile,BR,0
T001121,U0200,D0028,C0087,IP0184,M0063,133.24,2026-01-21T15:07:00,pos,CA,0
T001122,U0377,D0049,C0198,IP0072,M0005,46.4,2026-01-02T05:19:00,web,BR,0
T001123,U0304,D0062,C0065,IP0251,M0050,68.98,2026-02-17T18:06:00,pos,BR,0
T001124,U0158,D0128,C0038,IP0231,M0003,110.03,2026-01-03T00:12:00,mobile,US,0
T001125,U0173,D0015,C0217,IP0170,M0070,176.93,2026-03-01T03:19:00,pos,BR,1
T001126,U0268,D0118,C0239,IP0077,M0075,248.01,2026-01-15T23:58:00,web,US,1
T001127,U0377,D0037,C0020,IP0251,M0084,155.23,2026-01-03T05:07:00,mobile,NG,0
T001128,U0024,D0063,C0177,IP0067,M0002,145.68,2026-01-05T06:21:00,pos,US,0
T001129,U0464,D0079,C0626,IP0050,M0059,112.76,2026-01-10T19:47:00,web,RU,1
T001130,U0303,D0017,C0510,IP0055,M0015,103.82,2026-02-08T07:48:00,pos,RU,0
T001131,U0316,D0057,C0437,IP0033,M0026,36.02,2026-01-13T00:30:00,mobile,RU,0
T001132,U0428,D0174,C0124,IP0206,M0042,81.81,2026-02-12T09:50:00,pos,NG,0
T001133,U0280,D0036,C0047,IP0165,M0028,131.35,2026-02-10T18:21:00,pos,IN,1
T001134,U0172,D0017,C0145,IP0062,M0036,53.61,2026-02-23T22:17:00,mobile,IN,0
T001135,U0357,D0095,C0250,IP0085,M0057,258.43,2026-02-09T03:10:00,pos,US,1
T001136,U0069,D0026,C0017,IP0193,M0021,37.15,2026-01-07T05:57:00,mobile,US,0
T001137,U0004,D0002,C0608,IP0092,M0012,210.68,2026-02-06T10:16:00,mobile,CA,0
T001138,U0356,D0122,C0147,IP0065,M0027,213.78,2026-02-20T03:40:00,pos,GB,0
T001139,U0268,D0116,C0179,IP0211,M0031,773.1,2026-02-10T22:30:00,pos,BR,0
T001140,U0020,D0153,C0627,IP0093,M0064,435.49,2026-01-13T07:16:00,web,BR,0
T001141,U0424,D0078,C0005,IP0179,M0054,212.46,2026-02-10T20:03:00,pos,IN,0
T001142,U0099,D0031,C0371,IP0049,M0080,54.13,2026-01-04T16:44:00,pos,NG,0
T001143,U0113,D0119,C0055,IP0107,M0036,322.03,2026-02-03T14:16:00,web,US,0
T001144,U0408,D0039,C0181,IP0243,M0064,252.81,2026-02-04T01:16:00,web,BR,0
T001145,U0473,D0012,C0373,IP0028,M0083,256.43,2026-01-19T10:38:00,mobile,IN,0
T001146,U0223,D0065,C0465,IP0172,M0079,98.12,2026-01-01T20:17:00,web,US,0
T001147,U0380,D0014,C0030,IP0091,M0021,56.46,2026-02-27T19:30:00,mobile,NG,0
T001148,U0060,D0019,C0607,IP0121,M0057,66.08,2026-02-03T09:35:00,pos,GB,0
T001149,U0215,D0051,C0113,IP0167,M0030,44.29,2026-02-03T11:28:00,mobile,IN,0
T001150,U0051,D0061,C0385,IP0212,M0026,98.39,2026-01-11T07:29:00,web,US,0
T001151,U0242,D0150,C0447,IP0249,M0007,502.72,2026-01-09T01:59:00,web,IN,0
T001152,U0476,D0157,C0397,IP0233,M0023,108.18,2026-01-29T13:50:00,mobile,IN,0
T001153,U0235,D0050,C0208,IP0184,M0035,520.36,2026-02-06T04:05:00,mobile,IN,0
T001154,U0017,D0178,C0140,IP0031,M0036,69.43,2026-02-18T00:17:00,web,RU,0
T001155,U0239,D0118,C0352,IP0215,M0022,348.08,2026-02-20T13:30:00,web,GB,0
T001156,U0310,D0170,C0627,IP0194,M0069,31.64,2026-01-02T19:53:00,web,NG,1
T001157,U0497,D0142,C0422,IP0118,M0012,38.95,2026-02-25T17:29:00,pos,CA,0
T001158,U0442,D0056,C0286,IP0243,M0060,351.26,2026-02-11T03:38:00,web,BR,0
T001159,U0220,D0064,C0445,IP0127,M0042,57.62,2026-02-12T02:11:00,pos,IN,1
T001160,U0457,D0152,C0006,IP0077,M0074,170.14,2026-02-21T17:58:00,mobile,US,0
T001161,U0021,D0121,C0436,IP0259,M0005,405.25,2026-02-28T01:09:00,pos,CA,0
T001162,U0246,D0179,C0508,IP0051,M0058,118.04,2026-01-01T10:34:00,web,US,1
T001163,U0286,D0004,C0136,IP0209,M0028,84.13,2026-03-01T20:17:00,mobile,GB,0
T001164,U0123,D0166,C0492,IP0047,M0003,276.42,2026-01-13T23:36:00,pos,GB,0
